GL_ID,link,year,month,day,Area,Latitude,Longitude,Basin,Sub_Basin
GL080136E30209N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080136E30209N_2018-09-19.png,2018,9,19,0.0934851624607,30.2099610735,80.1362483072,Karnali,Kali
GL080178E30564N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080178E30564N_2020-12-07.png,2020,12,7,0.2396767605,30.5646194825,80.1787727625,Karnali,Kali
GL080511E30408N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080511E30408N_2020-12-07.png,2020,12,7,0.0333818887504,30.4080981576,80.511483365,Karnali,Kali
GL080603E30372N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080603E30372N_2018-11-18.png,2018,11,18,0.0481847241093,30.3724729388,80.603162845400007,Karnali,Kali
GL080603E30372N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080603E30372N_2020-12-07.png,2020,12,7,0.0481847241093,30.3724729388,80.603162845400007,Karnali,Kali
GL080627E30611N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080627E30611N_2017-11-03.png,2017,11,3,0.0260017734427,30.6118698075,80.6274636934,Karnali,Humla
GL080627E30611N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080627E30611N_2018-07-06.png,2018,7,6,0.0260017734427,30.6118698075,80.6274636934,Karnali,Humla
GL080627E30611N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080627E30611N_2018-09-09.png,2018,9,9,0.0260017734427,30.6118698075,80.6274636934,Karnali,Humla
GL080629E30617N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080629E30617N_2016-09-19.png,2016,9,19,0.526341783189,30.6176214027,80.6298690365,Karnali,Humla
GL080629E30617N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080629E30617N_2018-07-06.png,2018,7,6,0.526341783189,30.6176214027,80.6298690365,Karnali,Humla
GL080629E30617N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080629E30617N_2018-09-09.png,2018,9,9,0.526341783189,30.6176214027,80.6298690365,Karnali,Humla
GL080629E30617N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080629E30617N_2019-08-20.png,2019,8,20,0.526341783189,30.6176214027,80.6298690365,Karnali,Humla
GL080629E30617N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080629E30617N_2019-10-14.png,2019,10,14,0.526341783189,30.6176214027,80.6298690365,Karnali,Humla
GL080629E30617N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080629E30617N_2020-09-18.png,2020,9,18,0.526341783189,30.6176214027,80.6298690365,Karnali,Humla
GL080629E30617N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080629E30617N_2021-06-30.png,2021,6,30,0.526341783189,30.6176214027,80.6298690365,Karnali,Humla
GL080633E30608N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080633E30608N_2016-04-22.png,2016,4,22,0.121492205125,30.608815698,80.6330742918,Karnali,Humla
GL080633E30608N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080633E30608N_2020-06-10.png,2020,6,10,0.121492205125,30.608815698,80.6330742918,Karnali,Humla
GL080633E30608N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080633E30608N_2021-05-31.png,2021,5,31,0.121492205125,30.608815698,80.6330742918,Karnali,Humla
GL080633E30608N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080633E30608N_2021-06-30.png,2021,6,30,0.121492205125,30.608815698,80.6330742918,Karnali,Humla
GL080654E30353N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080654E30353N_2017-11-08.png,2017,11,8,0.100660513412,30.3539313903,80.6547415901,Karnali,Kali
GL080654E30353N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080654E30353N_2018-09-19.png,2018,9,19,0.100660513412,30.3539313903,80.6547415901,Karnali,Kali
GL080654E30353N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080654E30353N_2019-09-09.png,2019,9,9,0.100660513412,30.3539313903,80.6547415901,Karnali,Kali
GL080654E30353N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080654E30353N_2020-09-18.png,2020,9,18,0.100660513412,30.3539313903,80.6547415901,Karnali,Kali
GL080654E30353N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080654E30353N_2020-09-28.png,2020,9,28,0.100660513412,30.3539313903,80.6547415901,Karnali,Kali
GL080654E30353N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080654E30353N_2020-10-13.png,2020,10,13,0.100660513412,30.3539313903,80.6547415901,Karnali,Kali
GL080656E30588N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080656E30588N_2017-11-03.png,2017,11,3,0.0308644266176,30.5887929467,80.6567425593,Karnali,Humla
GL080656E30588N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080656E30588N_2018-09-09.png,2018,9,9,0.0308644266176,30.5887929467,80.6567425593,Karnali,Humla
GL080658E30612N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080658E30612N_2016-09-19.png,2016,9,19,0.317335313847,30.6127833975,80.6584805258,Karnali,Humla
GL080658E30612N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080658E30612N_2017-11-03.png,2017,11,3,0.317335313847,30.6127833975,80.6584805258,Karnali,Humla
GL080658E30612N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080658E30612N_2019-08-20.png,2019,8,20,0.317335313847,30.6127833975,80.6584805258,Karnali,Humla
GL080681E30416N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080681E30416N_2017-12-28.png,2017,12,28,0.0262147344858,30.416381328,80.6813322626,Karnali,Kali
GL080877E30040N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080877E30040N_2019-09-09.png,2019,9,9,0.0624507766868,30.040782588,80.8774168446,Karnali,Kali
GL080877E30040N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080877E30040N_2020-01-12.png,2020,1,12,0.0624507766868,30.040782588,80.8774168446,Karnali,Kali
GL080877E30040N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080877E30040N_2021-03-17.png,2021,3,17,0.0624507766868,30.040782588,80.8774168446,Karnali,Kali
GL080883E30053N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080883E30053N_2018-09-19.png,2018,9,19,0.0360634291191,30.0533396177,80.8832041368,Karnali,Kali
GL080883E30053N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080883E30053N_2019-09-09.png,2019,9,9,0.0360634291191,30.0533396177,80.8832041368,Karnali,Kali
GL080883E30053N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080883E30053N_2020-12-07.png,2020,12,7,0.0360634291191,30.0533396177,80.8832041368,Karnali,Kali
GL080886E30347N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080886E30347N_2018-09-19.png,2018,9,19,0.122931312719,30.3473638387,80.8863419024,Karnali,Humla
GL080903E29974N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080903E29974N_2016-11-28.png,2016,11,28,0.033158098407,29.974054194,80.9035856563,Karnali,Kali
GL080903E29974N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080903E29974N_2017-10-09.png,2017,10,9,0.033158098407,29.974054194,80.9035856563,Karnali,Kali
GL080903E29974N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080903E29974N_2017-10-14.png,2017,10,14,0.033158098407,29.974054194,80.9035856563,Karnali,Kali
GL080903E29974N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080903E29974N_2020-09-28.png,2020,9,28,0.033158098407,29.974054194,80.9035856563,Karnali,Kali
GL080923E30320N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080923E30320N_2017-11-08.png,2017,11,8,0.0221868697227,30.3209160797,80.923395638,Karnali,Humla
GL080923E30320N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080923E30320N_2018-12-08.png,2018,12,8,0.0221868697227,30.3209160797,80.923395638,Karnali,Humla
GL080954E29861N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080954E29861N_2015-11-24.png,2015,11,24,0.0302207408675,29.861497978,80.9545076007,Karnali,Kali
GL080954E29861N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080954E29861N_2016-11-28.png,2016,11,28,0.0302207408675,29.861497978,80.9545076007,Karnali,Kali
GL080954E29861N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080954E29861N_2017-10-14.png,2017,10,14,0.0302207408675,29.861497978,80.9545076007,Karnali,Kali
GL080954E29861N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080954E29861N_2017-11-03.png,2017,11,3,0.0302207408675,29.861497978,80.9545076007,Karnali,Kali
GL080954E29861N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL080954E29861N_2021-03-17.png,2021,3,17,0.0302207408675,29.861497978,80.9545076007,Karnali,Kali
GL081053E29919N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081053E29919N_2018-07-06.png,2018,7,6,0.0425891974332,29.919991812,81.0539903887,Karnali,West Seti
GL081053E29919N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081053E29919N_2019-09-09.png,2019,9,9,0.0425891974332,29.919991812,81.0539903887,Karnali,West Seti
GL081053E29919N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081053E29919N_2020-08-31.png,2020,8,31,0.0425891974332,29.919991812,81.0539903887,Karnali,West Seti
GL081064E30000N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081064E30000N_2017-11-08.png,2017,11,8,0.0358526074335,30.000965711,81.0642232312,Karnali,West Seti
GL081064E30000N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081064E30000N_2019-09-09.png,2019,9,9,0.0358526074335,30.000965711,81.0642232312,Karnali,West Seti
GL081064E30000N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081064E30000N_2020-08-31.png,2020,8,31,0.0358526074335,30.000965711,81.0642232312,Karnali,West Seti
GL081172E29975N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081172E29975N_2020-08-31.png,2020,8,31,0.0364132520415,29.9750576812,81.1729555244,Karnali,West Seti
GL081172E29975N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081172E29975N_2020-11-29.png,2020,11,29,0.0364132520415,29.9750576812,81.1729555244,Karnali,West Seti
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2016-09-06.png,2016,9,6,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2017-09-11.png,2017,9,11,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2018-09-06.png,2018,9,6,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2018-10-31.png,2018,10,31,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2019-09-11.png,2019,9,11,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2019-09-16.png,2019,9,16,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2020-08-31.png,2020,8,31,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081216E30062N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081216E30062N_2020-09-15.png,2020,9,15,0.0241790199329,30.062665268,81.2161727907,Karnali,Humla
GL081291E30398N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081291E30398N_2018-06-23.png,2018,6,23,0.0382107926426,30.3988817061,81.2918236723,Karnali,Humla
GL081324E30389N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081324E30389N_2017-09-06.png,2017,9,6,0.0446254353232,30.3894610827,81.3247818338,Karnali,Humla
GL081324E30389N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081324E30389N_2019-09-16.png,2019,9,16,0.0446254353232,30.3894610827,81.3247818338,Karnali,Humla
GL081324E30389N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081324E30389N_2020-09-30.png,2020,9,30,0.0446254353232,30.3894610827,81.3247818338,Karnali,Humla
GL081324E30389N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081324E30389N_2021-07-02.png,2021,7,2,0.0446254353232,30.3894610827,81.3247818338,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2016-09-06.png,2016,9,6,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2016-09-26.png,2016,9,26,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2017-09-06.png,2017,9,6,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2018-06-28.png,2018,6,28,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2018-07-08.png,2018,7,8,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2018-09-06.png,2018,9,6,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2019-09-11.png,2019,9,11,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2020-09-15.png,2020,9,15,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2020-09-20.png,2020,9,20,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2020-09-30.png,2020,9,30,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081328E30429N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081328E30429N_2021-07-17.png,2021,7,17,0.0200745430988,30.4298192829,81.3280818661,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2016-09-06.png,2016,9,6,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2016-09-26.png,2016,9,26,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2017-07-08.png,2017,7,8,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2017-09-06.png,2017,9,6,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2018-06-23.png,2018,6,23,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2018-07-08.png,2018,7,8,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2019-09-11.png,2019,9,11,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2020-08-16.png,2020,8,16,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2020-09-15.png,2020,9,15,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2020-09-20.png,2020,9,20,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2020-09-30.png,2020,9,30,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081338E30402N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081338E30402N_2021-07-17.png,2021,7,17,0.0571142593594,30.4029461024,81.3382644282,Karnali,Humla
GL081348E30232N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081348E30232N_2018-07-08.png,2018,7,8,0.3281521441,30.2326247489,81.3488037186,Karnali,Humla
GL081349E30265N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081349E30265N_2017-09-26.png,2017,9,26,0.413214060184,30.2656877464,81.3491812699,Karnali,Humla
GL081349E30265N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081349E30265N_2018-07-08.png,2018,7,8,0.413214060184,30.2656877464,81.3491812699,Karnali,Humla
GL081349E30265N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081349E30265N_2020-09-15.png,2020,9,15,0.413214060184,30.2656877464,81.3491812699,Karnali,Humla
GL081363E30290N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081363E30290N_2018-06-23.png,2018,6,23,0.0717339665483,30.2902397196,81.3634885424,Karnali,Humla
GL081363E30290N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081363E30290N_2021-07-17.png,2021,7,17,0.0717339665483,30.2902397196,81.3634885424,Karnali,Humla
GL081370E30423N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081370E30423N_2016-09-06.png,2016,9,6,0.0767012351356,30.4238257087,81.370604442,Karnali,Humla
GL081370E30423N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081370E30423N_2017-09-06.png,2017,9,6,0.0767012351356,30.4238257087,81.370604442,Karnali,Humla
GL081370E30423N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081370E30423N_2020-09-20.png,2020,9,20,0.0767012351356,30.4238257087,81.370604442,Karnali,Humla
GL081370E30423N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081370E30423N_2020-09-30.png,2020,9,30,0.0767012351356,30.4238257087,81.370604442,Karnali,Humla
GL081375E30364N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081375E30364N_2016-09-06.png,2016,9,6,0.102367718243,30.3643107405,81.3753692868,Karnali,Humla
GL081375E30364N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081375E30364N_2020-09-15.png,2020,9,15,0.102367718243,30.3643107405,81.3753692868,Karnali,Humla
GL081375E30364N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081375E30364N_2020-09-20.png,2020,9,20,0.102367718243,30.3643107405,81.3753692868,Karnali,Humla
GL081375E30364N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081375E30364N_2020-09-30.png,2020,9,30,0.102367718243,30.3643107405,81.3753692868,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2016-09-06.png,2016,9,6,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2017-09-11.png,2017,9,11,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2017-10-01.png,2017,10,1,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2017-10-21.png,2017,10,21,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2018-07-08.png,2018,7,8,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2019-09-16.png,2019,9,16,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2020-08-31.png,2020,8,31,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081382E30212N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081382E30212N_2021-07-27.png,2021,7,27,0.0496645788652,30.2129133248,81.3821039326,Karnali,Humla
GL081387E30296N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081387E30296N_2016-09-06.png,2016,9,6,0.279403227981,30.2967145536,81.3874320126,Karnali,Humla
GL081387E30296N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081387E30296N_2017-09-26.png,2017,9,26,0.279403227981,30.2967145536,81.3874320126,Karnali,Humla
GL081387E30296N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081387E30296N_2018-07-08.png,2018,7,8,0.279403227981,30.2967145536,81.3874320126,Karnali,Humla
GL081387E30296N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081387E30296N_2019-09-11.png,2019,9,11,0.279403227981,30.2967145536,81.3874320126,Karnali,Humla
GL081387E30296N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081387E30296N_2019-09-16.png,2019,9,16,0.279403227981,30.2967145536,81.3874320126,Karnali,Humla
GL081387E30296N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081387E30296N_2020-09-20.png,2020,9,20,0.279403227981,30.2967145536,81.3874320126,Karnali,Humla
GL081387E30296N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081387E30296N_2020-09-30.png,2020,9,30,0.279403227981,30.2967145536,81.3874320126,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2016-09-06.png,2016,9,6,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2017-09-06.png,2017,9,6,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2018-06-18.png,2018,6,18,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2018-06-28.png,2018,6,28,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2019-09-11.png,2019,9,11,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2019-09-16.png,2019,9,16,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2020-09-15.png,2020,9,15,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2020-09-20.png,2020,9,20,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081390E30303N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081390E30303N_2020-09-30.png,2020,9,30,0.0550685952674,30.3033434946,81.3903102765,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2016-09-06.png,2016,9,6,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2017-09-06.png,2017,9,6,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2017-09-26.png,2017,9,26,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2018-07-08.png,2018,7,8,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2019-09-11.png,2019,9,11,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2019-09-16.png,2019,9,16,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2020-08-16.png,2020,8,16,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2020-09-15.png,2020,9,15,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2020-09-20.png,2020,9,20,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
GL081398E30301N,https://glaciersblob.blob.core.windows.net/lakes/thumbnails/sentinel/GL081398E30301N_2020-09-30.png,2020,9,30,0.129904456489,30.3017263132,81.3986290009,Karnali,Humla
